Video ID,Video Title,Publish Date,View Count,Like Count,Dislike Count,Like-dislike Ratio
J0On-NBdFCY,PASTEL PASIÓN POR EL CHOCOLATE 🍫🤤 IRRESISTIBLE DRIP CAKE | Quiero Cupcakes!,2018-06-15T14:30:00Z,1588083,53271,773,68.91
Avyhe2CdJtw,Macarons italiens moelleux à l’amande ! Ma meilleure recette d’amaretti après plusieurs tests!,2018-05-25T06:00:00Z,216724,8017,131,61.2
Z7mqj5stFMg,Chris Makes Chocolate Waffles | From the Test Kitchen | Bon Appétit,2018-09-24T16:00:27Z,1394774,28586,570,50.15
9t6g8zu_cu0,Zendaya on the Fashion Industry and Her Instagram Influence | Vogue,2018-11-29T20:45:33Z,459588,17912,148,121.03
yHfKe3QlUw8,Lily Aldridge Shares Her Pregnancy Beauty Routine | Beauty Secrets | Vogue,2018-11-28T18:31:26Z,1091685,25859,620,41.71
uBsBOTGBwBg,Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue,2018-01-16T14:00:50Z,4671799,109173,8832,12.36
VQd1pOhoKqM,Hiperpigmentación o manchas en la piel ¿Cómo tratarlas? #TuFarmacéuticoInforma,2018-10-17T07:15:01Z,807176,8953,506,17.69
rRuifrLicbI,Taraji P. Henson Needs a Stunt Double to Eat Spicy Wings | Hot Ones,2018-01-18T16:00:07Z,3950171,91485,13378,6.84
aAHu09qL8lA,Crema de Zanahoria muy Fácil Rápida y Deliciosa,2018-01-21T18:11:53Z,1059702,17707,901,19.65
BD09Gw58DUU,CUPCAKES MARMOLADOS | COMBINACIÓN PERFECTA DE VAINILLA Y CHOCOLATE | Quiero Cupcakes!,2018-11-23T16:00:03Z,257094,15644,147,106.42
xqzAQ3UhZpc,TARTA SAN MARCOS | Extra esponjosa | Quiero Cupcakes!,2018-03-30T14:30:02Z,993372,36393,627,58.04
PqW73EcFUKk,Priya Makes Shahi Toast | From the Test Kitchen | Bon Appétit,2018-12-20T17:00:13Z,713407,16434,1086,15.13
wdfuT0WZ6VE,TARTA O PASTEL ÓPERA | RECETA PASO A PASO | Quiero Cupcakes!,2018-11-16T16:00:07Z,708607,31566,423,74.62
E2rlTaz9mNw,CUPCAKES DE LIMÓN Y ARÁNDANOS | Boquillas twist twist | Quiero Cupcakes!,2018-02-23T15:30:00Z,265829,14812,157,94.34
fU5p_LGHF0s,CÓMO HACER FLORES DE BUTTERCREAM PARA TARTAS O CUPCAKES | Quiero Cupcakes!,2018-03-02T15:30:01Z,328323,18920,260,72.77
37CRIsjFojw,TARTA SACHER | LA RECETA PERFECTA | Quiero Cupcakes!,2018-04-13T14:30:00Z,1735597,60666,1155,52.52
VHHdbPU8H9o,⚠️👉🏼SÍNTOMAS de PROLAPSO que NO deberías IGNORAR || En Suelo Firme,2018-09-26T13:00:07Z,282519,7252,182,39.85
GGsTDL6Ooso,Ejercicios de fortalecimiento para lesiones de hombro,2018-07-16T14:03:11Z,71564,1320,25,52.8
uTZsEadknO0,Jessica Jung Gets Ready for Her Fashion Week Adventure | Vogue,2018-02-17T15:00:20Z,810154,19361,420,46.1
q_7Qrd4htmU,Elsa Hosk Unveils the Victoria’s Secret Fantasy Bra & Her Angel Makeup Look | Beauty Secrets,2018-11-05T14:56:54Z,1742053,40154,1042,38.54
cJw5_zMEnps,Andy Makes Pomegranate-Glazed Chicken | From the Test Kitchen | Bon Appétit,2018-12-26T17:00:02Z,774785,14418,579,24.9
4aw4ZtegxcY,CHEESECAKE DE KINDER BUENO SIN HORNO | ESPECIAL CELEBRACIONES | Quiero Cupcakes!,2018-12-26T16:00:01Z,570419,28821,266,108.35
hfyceZKdpaA,Merluza a la vasca fácil. Especial Navidad. Receta rápida y muy saludable.Tutorial. Loli Domínguez,2018-11-12T17:15:14Z,350833,13126,331,39.66
4K8NI67r7WI,"Levotiroxina, cuándo y cómo debemos tomarla - #TuFarmacéuticoInforma",2018-09-14T09:45:09Z,120187,946,47,20.13
aenE6vaYZjU,"Tronco salado de pollo ESPECIAL PARA NAVIDAD. Recetas paso a paso, tutorial. Loli Domínguez",2018-12-03T16:00:51Z,1240519,56234,1225,45.91
HJk770z_ZAQ,CARRILLERAS DE CERDO EN SALSA SÚPER TIERNAS. Loli Domínguez. RECETA TRADICIONAL. RECETAS,2018-11-26T17:06:34Z,155230,6088,141,43.18
QELnfezZTQ8,Coliflor Gratinada | Receta muy Fácil y súper Deliciosa,2018-01-28T17:53:42Z,176918,4821,112,43.04
iq1_FYLD9Qc,COSTILLAS GUISADAS CON PATATAS,2018-06-14T16:50:50Z,124694,2560,76,33.68
Lsf8jQ1aWo8,Recette des Roses Feuilletées à la Pomme,2018-05-25T15:38:43Z,915873,18845,553,34.08
gAjXnQ3t6L4,"Suspiros Limeños, Postre Rápido en Vasos | Receta Rápida",2018-05-27T16:30:01Z,417536,5541,171,32.4
y15rztaMfE4,Migas Manchegas muy Fáciles y Deliciosas,2018-10-14T16:02:34Z,138037,4903,142,34.53
4ED6uqxF0-c,Recette de Quatre-Quarts aux Pommes,2018-04-17T17:24:04Z,1695836,33044,1243,26.58
8H5OP5xX1qk,Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy,2018-05-08T02:41:59Z,5027969,93213,2223,41.93
4vpRIy9VjKY,"Sildenafilo, cuándo y cómo debemos tomarlo - #TuFarmacéuticoInforma",2018-04-13T07:15:00Z,2447213,11401,1112,10.25
-7lbwNiNE8s,HELADO DE DULCE DE LECHE | FÁCIL Y SIN MÁQUINA HELADERA | Quiero Cupcakes!,2018-08-17T14:30:00Z,233135,14931,152,98.23
SDpDuaPOIYI,🚫🚽ESTREÑIMIENTO: cómo EVACUAR correctamente CUIDANDO el SUELO PÉLVICO || En Suelo Firme,2018-08-08T13:00:02Z,701280,24722,536,46.12
grTQHDlcI2w,Anuncio IKEA Navidad 2018 - Anuncio IKEA,2018-11-29T10:00:02Z,11235715,115003,8154,14.1
ALzgWcpks8Y,"PASTEIS de NATA / BELEM, pâtisserie portugaise à tomber !",2018-01-12T08:00:01Z,294995,5497,150,36.65
05KlZ2ERx0o,CHEESECAKE MARMOLADO | Chocolate blanco y negro | Quiero Cupcakes!,2018-02-16T15:30:00Z,368113,20601,191,107.86
NvhuoE8ENGQ,Fabada Asturiana | Receta Tradicional Auténtica,2018-11-25T16:27:14Z,169316,4056,131,30.96
tDxhPwtvkyw,Kylie Jenner and Travis Scott on Their Parents' Night Out | Met Gala 2018 With Liza Koshy | Vogue,2018-05-08T05:15:45Z,6021206,90492,2462,36.76
t-YsEFliSY4,32 Beauty Secrets in Under 6 Minutes—Everything You Need to Know About Celebrity Skin | Vogue,2018-09-28T13:00:39Z,1325092,25263,643,39.29
-M9W8CBQgXc,PASTEL DE NÚMEROS | Tendencia 2018 | Quiero Cupcakes!,2018-01-23T15:30:01Z,2371975,82048,1477,55.55
wD2OAWHRVZc,How To Replace a Microwave,2018-03-01T01:57:47Z,790132,4818,274,17.58
QVWkgfy3Qpw,Yoga | Respiração quadrada ajuda a diminuir ansiedade,2018-01-02T16:57:33Z,44119,3685,27,136.48
RUgoFbp7TkI,"Fettleber, Morbus Bechterew, Fersensporn | Die Ernährungs-Docs | NDR",2018-02-12T17:24:15Z,312990,2651,187,14.18
tY04vxOrSoI,GALLETAS RED VELVET | Quiero Cupcakes!,2018-12-07T16:00:12Z,167195,11064,91,121.58
yhWZ2TWZUh0,Recette de Gaufres Moelleuses et Croustillantes,2018-02-20T15:54:09Z,1106131,19865,721,27.55
VP62bKIqBew,TARTA DE LA BODA REAL | PRÍNCIPE HARRY Y MEGHAN MARKLE | Quiero Cupcakes!,2018-06-01T14:30:00Z,865759,33196,558,59.49
x2CGZaumUPc,🌞 CHURROS FACILES (ou CHICHIS) sans machine 🌞,2018-09-26T13:00:32Z,1124760,30946,802,38.59
Th3cSnLluF0,Rick Makes Classic Chilaquiles | From the Test Kitchen | Bon Appétit,2018-11-19T17:01:21Z,756418,14331,1007,14.23
tBQVIlm4bRg,PALETAS DE NAVIDAD | POPSICLE | Quiero Cupcakes!,2018-12-14T16:00:06Z,478064,26284,309,85.06
ctJNLi-CyTA,Arroz con Carne de Cerdo | Receta muy Fácil y Rápida!,2018-09-30T17:00:26Z,306449,6029,295,20.44
ze1TZ1BJeCE,Eiza González’s 8-Minute Wake-Up-and-Go Beauty Routine | Beauty Secrets | Vogue,2018-12-24T14:00:02Z,4433349,110603,6851,16.14
7xyxYLdlsEo,Recette des Muffins aux Pépites de Chocolat,2018-05-15T15:57:55Z,934122,18346,517,35.49
du0SKm3ijag,"Calamares al Ajillo | Receta muy Fácil, Rápida y Deliciosa",2018-07-22T18:28:27Z,104285,2823,91,31.02
q5GMpnnBB0E,"Síndrome del Túnel Carpiano: síntomas, cirugía y tratamiento",2018-12-14T14:30:15Z,157141,1615,104,15.53
Jfry2yei0uc,SUELO PÉLVICO en HOMBRES: EJERCICIOS de KEGEL básicos || En Suelo Firme,2018-07-25T13:00:04Z,958856,17584,530,33.18
5I_swXSlF1w,😳😰¿QUÉ ES un PROLAPSO? CAUSAS y SÍNTOMAS que NO CONOCES || En Suelo Firme,2018-01-24T14:00:00Z,207513,4834,147,32.88
VUx9T2HA0_4,Recette de la Pâte de Coings,2018-10-17T15:16:53Z,399270,9337,362,25.79
zOLJb3dH4pg,Aliments riches en vitamine D (D2 et D3),2018-10-30T13:05:43Z,153680,3101,113,27.44
98E0hpXrg1Y,Qué es hipertensión arterial (presión arterial alta),2018-09-27T20:27:49Z,124133,1910,94,20.32
92z56Y4H3FA,Recette de Crumble aux Pommes,2018-10-05T15:58:02Z,351324,10020,209,47.94
WOv1_ZtD2-I,Alessandra Ambrosio Shares the Most Remarkable Things In Her Home | Architectural Digest,2018-10-09T16:01:27Z,338324,3610,182,19.84
Igim_iXOJMQ,How to Replace and Install a Bathroom Exhaust Fan,2018-06-15T14:00:02Z,626682,4169,206,20.24
x04x9kRnwr8,Recette du Poulet Yassa de Fatou - 750g,2018-01-18T16:00:06Z,86850,1325,62,21.37
gZl-v7Gr42A,Recette de Gratin de légumes du soleil au blé et parmesan - 750g,2018-06-20T16:00:48Z,95486,1698,60,28.3
B-W-7K9kITk,3 Methods for How To Install Engineered Hardwood Flooring,2018-08-09T17:00:00Z,167190,776,48,16.17
roi5V8ppi7Y,Hidden Details of the New York Public Library | Architectural Digest,2018-09-27T21:24:46Z,897979,13946,198,70.43
3TEFmFd5PmQ,Bizcocho Esponjoso de Limón y Yogur Fácil | Cómo Conseguir Que Suba | Receta de Base Para Tartas,2018-04-05T14:00:07Z,117880,2823,70,40.33
ozsC7bcKR1g,GALLETAS ESTILO COMIC PARA FIESTAS | GLASA REAL O ROYAL ICING | Quiero Cupcakes!,2018-05-18T14:30:01Z,371329,17995,236,76.25
BmTtyfwLMPs,"The Weekender: ""5 Mary's and a Kitchen"" (Season 3, Episode 6)",2018-01-02T14:56:53Z,1558699,7439,172,43.25
cR6N3g2qJJQ,Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue,2018-05-08T03:34:48Z,1289820,33597,174,193.09
nefbJkd0y9k,How to Install Batt and Roll Insulation,2018-03-28T14:12:34Z,106632,660,26,25.38
T-B3r0Btwtw,Recette du Gâteau Brésilien Despacito,2018-03-09T16:25:09Z,1212885,25259,705,35.83
TOKoNz1wtsI,BİRİNİN SİZDEN HOŞLANDIĞINI ANLAMANIN YOLLARI,2018-01-12T12:08:39Z,427299,5632,206,27.34
5-26Vcc5Oi8,"The Weekender: ""The Wee Shed"" (Season 3, Episode 10)",2018-01-30T15:00:55Z,427238,6112,150,40.75
kbHm749CZ0E,🌀💪🏼EJERCICIO de RESPIRACIÓN para POTENCIAR tu SUELO PÉLVICO || En Suelo Firme,2018-10-10T13:00:07Z,58377,2807,37,75.86
H3fm7Hg9yXM,Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue,2018-05-08T05:55:58Z,1992665,31160,449,69.4
tl_Le89j3So,"Receta Riquisimo pastel frio o sandwichón de marisco, receta muy fácil. Loli Domínguez",2018-07-02T17:11:20Z,127471,7966,103,77.34
A0KM6XVcmio,Recette des Îles Flottantes,2018-11-14T16:29:26Z,225455,7475,144,51.91
tuZIZw8lZOc,Canapés variados Fáciles y Rápidos | 7 tipos de Canapés Fríos,2018-12-22T18:01:10Z,240665,4831,169,28.59
jbG-fWFuEpc,"The Weekender: ""Halfway to Rustic"" (Season 4, Episode 7)",2018-06-05T14:00:02Z,676055,11077,229,48.37
kTTrapQoUkY,❅ Recette des Mendiants au Chocolat ❅,2018-12-22T15:00:05Z,252448,11051,114,96.94
JFaZLIoL7os,Garbanzos con Espinacas | El potaje más fácil y delicioso del mundo!,2018-10-21T15:06:44Z,92309,2690,87,30.92
gmexmXBu5bM,LOS SECRETOS DEL BROWNIE PARA QUE QUEDE PERFECTO | CON ANAÍSA LÓPEZ | Quiero Cupcakes!,2018-11-28T16:00:04Z,920822,35168,688,51.12
LNLa7mY_pF4,🍞 RECETTE de la BRIOCHE TRESSEE à la mie HYPER FILANTE ! 🍞,2018-03-17T14:00:05Z,740640,13806,396,34.86
8q_FiGpFHJ0,🎉 GANACHE KINDER MAXI FACILE et bien ONCTUEUSE 🎉,2018-03-21T14:00:00Z,229701,8059,112,71.96
bjjDGtBXt3w,How to Install a Subway Tile Backsplash,2018-04-30T14:46:37Z,458035,5815,169,34.41
v1XFwWzfcVc,Recette des Choux à la Crème Chantilly,2018-09-11T15:58:43Z,609244,15418,329,46.86
EC3R7B42sXc,Recette de Petits Biscuits Moelleux au Citron,2018-04-05T13:34:31Z,234709,6476,174,37.22
aKgbcJlAcgA,🌰 COMMENT FAIRE DES MARRONS GLACÉS MAISON ? 🌰,2018-12-16T17:00:02Z,72678,2386,54,44.19
N0squFQMUJQ,Recette des Gaufres Liégeoises,2018-03-06T20:33:24Z,242421,5029,116,43.35
I2UHb0pjWj0,"The Weekender: ""Makeover Swap w/ LustreLux"" (Season 4, Episode 3)",2018-05-08T14:00:18Z,601346,18976,295,64.33
ITGedsQPhLA,"MI PASTEL DE CUMPLEAÑOS | DRIP CAKE DE VAINILLA, FRAMBUESA Y COCO | Quiero Cupcakes!",2018-11-30T16:00:03Z,553310,19390,323,60.03
ABQvV0vYdWY,Nachos Con Carne Picada y Queso Fundido,2018-10-28T19:00:20Z,232564,3876,224,17.3
aOOzlzxQ5_w,Zkouším VÁNOČNÍ TRENDY!,2018-12-19T15:28:43Z,66101,3776,57,66.25
XSvnFNMvgFw,☕ GATEAU DESPACITO ~ La RECETTE du gâteau BRESILIEN au CHOCOLAT qui fait le BUZZ ☕,2018-04-21T13:00:02Z,236785,6378,127,50.22
PKr0-IBF47Y,Recette du Gâteau Napolitain maison,2018-04-27T17:44:43Z,521076,16266,296,54.95
qhFbW-UdSXA,"The Weekender: ""The See-Through Kitchen"" (Season 4, Episode 5)",2018-05-22T14:00:32Z,1153738,20883,472,44.24
NnnJiGmuXJ0,Como organizar uma agenda? | Produtividade,2018-06-21T13:44:55Z,12296,603,9,67
RA9YbIgRqBc,Aliments riches en magnésium,2018-12-18T11:08:43Z,84410,2112,63,33.52
Z2eLdeTl35c,How to Install an Alternative to Gutters | Ask This Old House,2018-05-09T20:00:03Z,1365238,8477,1379,6.15
BnoLPlOJXjM,Rita Ora on Almost Knocking Off Her Headpiece Before the Met Gala | Met Gala 2018 With Liza Koshy,2018-05-08T04:09:59Z,973364,16234,135,120.25
JX8prBMzncE,¡RIQUISIMA! Tarta de galletas con crema de café (moka). SIN HORNO. Paso a paso. Loli Domínguez,2018-10-25T16:30:25Z,104818,6797,77,88.27
x04y3GKdsmo,Recette de la Tarte Normande aux Pommes,2018-02-23T16:46:39Z,756355,13957,512,27.26
uHvRngGY6lQ,"Every Beauty Secret We Learned in 2018, From Kylie Jenner, Rihanna, Hailey Baldwin, and More | Vogue",2018-12-27T14:00:02Z,1312489,33491,631,53.08
6X2YiARVeqI,MOUSSE DE NUTELLA | Con Solo 2 Ingredientes,2018-02-16T15:20:15Z,276241,6859,127,54.01
JT8u2wydTKM,Cómo hacer una Croquembouche o Tarta de profiteroles rellenos de crema pastelera. Loli Domínguez,2018-12-27T16:27:39Z,177917,9350,150,62.33
ESfKFlBxwEc,Learn How To Build a Deck with Wood | DIY Projects,2018-08-02T16:00:01Z,601841,3697,192,19.26
4OVGebK28mM,LOS SECRETOS DE LA TARTA SACHER | Pastelería Canal | Quiero Cupcakes!,2018-04-10T14:30:00Z,188075,9485,238,39.85
PtdyT20wgws,"The Weekender: ""Office for Two"" (Season 4, Episode 4)",2018-05-15T14:00:31Z,670206,14806,334,44.33
A_HjXyyoj20,Cañas fritas con y sin relleno de crema pastelera. Súper crujientes. Loli Domínguez,2018-10-18T15:56:32Z,151555,8643,146,59.2
5JFWeiTKYUo,[The-K의 2018년 다섯 번째 캠페인] 선생님은 4년째 고3,2018-11-15T08:28:40Z,199915,117,5,23.4
DGcBt1tAI8Q,👱‍♂ CAKE MARBRÉ AU CHOCOLAT 👱‍♂,2018-09-05T13:00:03Z,107062,2583,69,37.43
HaX_S2Hf0h8,❅ Recette des Etoiles de Noël aux Amandes (sans gluten) ❅,2018-11-21T17:45:18Z,143114,5133,64,80.2
-E4KsLHa8BM,Respirações para controlar ansiedade e compulsão | Saúde,2018-06-18T16:05:51Z,15816,786,8,98.25
baFnbdoXCWs,♡ Recette de Fondant au Chocolat Cœur Coulant à la Framboise pour la Saint-Valentin ♡,2018-02-02T16:28:59Z,239024,7223,102,70.81
0Vs8nJFbva0,🍎 POMME D'AMOUR FACILES 🍎,2018-10-06T13:00:00Z,73821,1491,44,33.89
8Q0v6EFKMUQ,Tiramisú de turrón fácil. RECETA SIN HUEVO Y SIN HORNO. Recetas para Navidad. Loli Domínguez,2018-12-20T16:05:53Z,76635,4065,60,67.75
-6nihDqjeXw,Lilly Singh Fears for Her Life While Eating Spicy Wings | Hot Ones,2018-11-15T16:00:00Z,2932286,65203,11773,5.54
2W-epAuUxSE,"The Weekender: ""Mountains, Mudrooms & Murphy Beds"" (Season 3, Episode 9)",2018-01-23T14:59:06Z,599931,11853,231,51.31
DjvMTHzz9YE,Madonna Blesses Liza Koshy and Talks Religious Themes in Her Music | Met Gala 2018 With Liza Koshy,2018-05-08T03:22:42Z,1155845,20681,428,48.32
3Ayjp03YwwI,Canapés o aperitivos variados ESPECIAL NAVIDAD Muy fáciles. Recetas paso a paso. Loli Domínguez,2018-12-17T16:52:21Z,181210,5834,139,41.97
